	Tomato Analyzer - Latitudinal Shape - Individual Data						
369-5	369	2009_ca_369_fruit_c.jpg	5	1.2321	0.4429	0.2534	
369-6	369	2009_ca_369_fruit_c.jpg	6	2.6424	0.4434	0.2507	
369-7	369	2009_ca_369_fruit_c.jpg	7	1.156	0.4356	0.2536	
370-1	370	2009_ca_370_fruit_c.jpg	1	1.7334	0.4448	0.2524	
370-2	370	2009_ca_370_fruit_c.jpg	2	0.7366	0.4438	0.2559	
370-3	370	2009_ca_370_fruit_c.jpg	3	0.5053	0.4452	0.2516	
370-4	370	2009_ca_370_fruit_c.jpg	4	1.057	0.445	0.2532	
370-5	370	2009_ca_370_fruit_c.jpg	5	1.4627	0.4448	0.2523	
370-6	370	2009_ca_370_fruit_c.jpg	6	0.8414	0.4439	0.2538	
370-7	370	2009_ca_370_fruit_c.jpg	7	1.1958	0.4396	0.2548	
370-8	370	2009_ca_370_fruit_c.jpg	8	0.8012	0.4443	0.2515	
371-1	371	2009_ca_371_fruit_c.jpg	1	0.9124	0.4386	0.2531	
371-2	371	2009_ca_371_fruit_c.jpg	2	0.7088	0.4342	0.2514	
371-3	371	2009_ca_371_fruit_c.jpg	3	1.5009	0.4349	0.2542	
371-4	371	2009_ca_371_fruit_c.jpg	4	0.7211	0.4445	0.2537	
371-5	371	2009_ca_371_fruit_c.jpg	5	1.1039	0.4418	0.2535	
371-6	371	2009_ca_371_fruit_c.jpg	6	1.0754	0.4253	0.2519	
371-7	371	2009_ca_371_fruit_c.jpg	7	1.1882	0.4396	0.2518	
371-8	371	2009_ca_371_fruit_c.jpg	8	0.8789	0.4404	0.2526	
372-1	372	2009_ca_372_fruit_c.jpg	1	0.6492	0.4401	0.2535	
372-2	372	2009_ca_372_fruit_c.jpg	2	0.7291	0.4394	0.2521	
372-3	372	2009_ca_372_fruit_c.jpg	3	2.0571	0.4381	0.2514	
372-4	372	2009_ca_372_fruit_c.jpg	4	0.7701	0.434	0.2538	
372-5	372	2009_ca_372_fruit_c.jpg	5	0.5801	0.4408	0.2514	
372-6	372	2009_ca_372_fruit_c.jpg	6	0.7591	0.4421	0.255	
372-7	372	2009_ca_372_fruit_c.jpg	7	0.6593	0.4405	0.2521	
372-8	372	2009_ca_372_fruit_c.jpg	8	1.1918	0.4413	0.2536	
373-1	373	2009_ca_373_fruit_c.jpg	1	0.8196	0.4445	0.2546	
373-2	373	2009_ca_373_fruit_c.jpg	2	1.1737	0.4456	0.256	
373-3	373	2009_ca_373_fruit_c.jpg	3	0.9864	0.4411	0.2534	
373-4	373	2009_ca_373_fruit_c.jpg	4	0.8326	0.4442	0.2521	
373-5	373	2009_ca_373_fruit_c.jpg	5	0.5999	0.4449	0.2538	
373-6	373	2009_ca_373_fruit_c.jpg	6	1.1139	0.4461	0.2527	
373-7	373	2009_ca_373_fruit_c.jpg	7	1.4927	0.4458	0.2544	
374-1	374	2009_ca_374_fruit_c.jpg	1	0.7046	0.4444	0.2522	
374-2	374	2009_ca_374_fruit_c.jpg	2	0.7484	0.4455	0.2525	
374-3	374	2009_ca_374_fruit_c.jpg	3	2.6548	0.4431	0.2514	
374-4	374	2009_ca_374_fruit_c.jpg	4	1.078	0.4453	0.255	
374-5	374	2009_ca_374_fruit_c.jpg	5	1.2956	0.4469	0.2548	
374-6	374	2009_ca_374_fruit_c.jpg	6	1.0728	0.4451	0.2525	
374-7	374	2009_ca_374_fruit_c.jpg	7	1.0825	0.4457	0.2526	
374-8	374	2009_ca_374_fruit_c.jpg	8	0.6406	0.4443	0.2542	
375-1	375	2009_ca_375_fruit_c.jpg	1	0.7736	0.4442	0.2522	
375-2	375	2009_ca_375_fruit_c.jpg	2	1.0172	0.4452	0.2543	
375-3	375	2009_ca_375_fruit_c.jpg	3	0.8441	0.4436	0.2543	
375-4	375	2009_ca_375_fruit_c.jpg	4	0.7436	0.444	0.2546	
375-5	375	2009_ca_375_fruit_c.jpg	5	0.6696	0.4445	0.2523	
375-6	375	2009_ca_375_fruit_c.jpg	6	0.8791	0.4443	0.2522	
375-7	375	2009_ca_375_fruit_c.jpg	7	0.6355	0.4406	0.2516	
376-1	376	2009_ca_376_fruit_c.jpg	1	2.2095	0.4419	0.2523	
376-2	376	2009_ca_376_fruit_c.jpg	2	0.9968	0.4442	0.2537	
376-3	376	2009_ca_376_fruit_c.jpg	3	3.1922	0.4436	0.25	
376-4	376	2009_ca_376_fruit_c.jpg	4	0.6846	0.4444	0.2537	
376-5	376	2009_ca_376_fruit_c.jpg	5	0.6805	0.4436	0.2547	
376-6	376	2009_ca_376_fruit_c.jpg	6	1.2748	0.4449	0.2531	
376-7	376	2009_ca_376_fruit_c.jpg	7	0.6375	0.4442	0.2528	
376-8	376	2009_ca_376_fruit_c.jpg	8	1.2995	0.4436	0.25	
377-1	377	2009_ca_377_fruit_c.jpg	1	0.6487	0.4437	0.2547	
377-2	377	2009_ca_377_fruit_c.jpg	2	1.5368	0.4461	0.2528	
377-3	377	2009_ca_377_fruit_c.jpg	3	0.6378	0.4445	0.2538	
377-4	377	2009_ca_377_fruit_c.jpg	4	0.5314	0.4448	0.2549	
377-5	377	2009_ca_377_fruit_c.jpg	5	1.3019	0.4431	0.2545	
377-6	377	2009_ca_377_fruit_c.jpg	6	0.9717	0.4437	0.2532	
377-7	377	2009_ca_377_fruit_c.jpg	7	0.9759	0.4452	0.2532	
378-1	378	2009_ca_378_fruit_c.jpg	1	0.5158	0.4448	0.2539	
378-2	378	2009_ca_378_fruit_c.jpg	2	1.0027	0.4444	0.2517	
378-3	378	2009_ca_378_fruit_c.jpg	3	0.6631	0.4449	0.2525	
378-4	378	2009_ca_378_fruit_c.jpg	4	1.8134	0.4446	0.2515	
378-5	378	2009_ca_378_fruit_c.jpg	5	2.2866	0.4436	0.2557	
378-6	378	2009_ca_378_fruit_c.jpg	6	1.7287	0.4455	0.256	
378-7	378	2009_ca_378_fruit_c.jpg	7	2.0601	0.4377	0.2524	
379-1	379	2009_ca_379_fruit_c.jpg	1	0.6905	0.44	0.2517	
379-2	379	2009_ca_379_fruit_c.jpg	2	0.6977	0.4441	0.2515	
379-3	379	2009_ca_379_fruit_c.jpg	3	0.508	0.4432	0.2512	
379-4	379	2009_ca_379_fruit_c.jpg	4	0.9779	0.4431	0.2527	
379-5	379	2009_ca_379_fruit_c.jpg	5	0.622	0.4441	0.253	
379-6	379	2009_ca_379_fruit_c.jpg	6	0.4611	0.4425	0.2524	
379-7	379	2009_ca_379_fruit_c.jpg	7	1.1106	0.4439	0.2486	
379-8	379	2009_ca_379_fruit_c.jpg	8	1.0475	0.4426	0.2527	
380-1	380	2009_ca_380_fruit_c.jpg	1	1.5119	0.4253	0.2507	
380-2	380	2009_ca_380_fruit_c.jpg	2	0.7229	0.4431	0.2537	
380-3	380	2009_ca_380_fruit_c.jpg	3	0.6847	0.4452	0.2532	
380-4	380	2009_ca_380_fruit_c.jpg	4	0.8788	0.444	0.2531	
380-5	380	2009_ca_380_fruit_c.jpg	5	0.3895	0.4431	0.2532	
380-6	380	2009_ca_380_fruit_c.jpg	6	1.8892	0.4434	0.2516	
380-7	380	2009_ca_380_fruit_c.jpg	7	0.4841	0.4447	0.2564	
380-8	380	2009_ca_380_fruit_c.jpg	8	1.3224	0.4379	0.2537	
