Tomato Analyzer - Color Data																
Plot #	Plot #	SCT #	Plot File Name	Fruit No.	Parameter 1  (% surface w/ Hue 70-100)	Parameter 2  (% surface w/ Hue 0-50)	Avg. Red	Avg. Green	Avg. Blue	Avg. Luminosity	Avg. L	Avg. a	Avg. b	 Avg. Hue	Avg. Chroma	comment
unique#	Plot #	sct#	image files	Fruit	SP:0000351	SP:0000350	SP:0000352	SP:0000355	SP:0000356	SP:0000360	SP:0000357	SP:0000358	SP:0000359	SP:0000361	SP:0000362	
8901-1	8901	SCT_0325	2010_oh_8901_fruit-c.jpg	1	36.28	9.12	130.9724	87.1274	54.168	87.111	39.9362	17.6406	26.8255	56.6709	32.106	
8901-2	8901	SCT_0325	2010_oh_8901_fruit-c.jpg	2	30.43	24.43	121.2534	79.4339	51.6449	81.3509	36.6762	17.6357	24.0248	53.719	29.8028	
8901-3	8901	SCT_0325	2010_oh_8901_fruit-c.jpg	3	31.64	6.03	126.1948	82.5054	49.6945	82.772	38.1019	17.7644	26.8781	56.5383	32.2181	
8901-4	8901	SCT_0325	2010_oh_8901_fruit-c.jpg	4	33.25	5.22	127.0796	84.0582	51.6753	84.1161	38.6159	17.4245	26.4297	56.604	31.6566	
8901-5	8901	SCT_0325	2010_oh_8901_fruit-c.jpg	5	28.92	12.27	126.5635	79.4983	46.6757	81.5228	37.3875	19.5344	27.6263	54.7361	33.835	
8901-6	8901	SCT_0325	2010_oh_8901_fruit-c.jpg	6	24.48	21.97	114.254	71.1031	45.6796	75.2617	33.6889	18.8033	23.5513	51.3962	30.1368	
8901-7	8901	SCT_0325	2010_oh_8901_fruit-c.jpg	7	34.99	23.72	117.8958	77.1016	46.2412	77.2359	35.5927	16.9811	25.5179	56.3579	30.6516	
8901-8	8901	SCT_0325	2010_oh_8901_fruit-c.jpg	8	32.84	8.73	127.9522	87.999	55.5902	86.3708	39.7809	15.8962	25.8194	58.3807	30.3204	
8901-9	8901	SCT_0325	2010_oh_8901_fruit-c.jpg	9	42.45	3.67	132.823	94.591	56.7329	89.2028	42.1026	14.1987	27.9255	63.0489	31.3279	
8902-1	8902	SCT_0287	2010_oh_8902_fruit-c.jpg	1	7.38	46.84	120.5988	68.2014	47.2202	78.9502	33.8552	23.747	23.1693	44.2945	33.1774	
8902-2	8902	SCT_0287	2010_oh_8902_fruit-c.jpg	2	3.55	70.71	141.0512	77.9324	58.8509	94.0614	39.2343	28.0977	23.6674	40.1083	36.7373	
8902-3	8902	SCT_0287	2010_oh_8902_fruit-c.jpg	3	23.42	27.19	115.763	72.5098	49.095	77.5509	34.2685	18.9944	22.4281	49.7386	29.3906	
8902-4	8902	SCT_0287	2010_oh_8902_fruit-c.jpg	4	17.77	36.81	116.6267	71.3072	49.5835	78.2011	34.0655	20.2094	21.9678	47.3873	29.8496	
8902-5	8902	SCT_0287	2010_oh_8902_fruit-c.jpg	5	4.23	65.64	135.379	71.8062	50.9567	87.6661	36.9291	28.5269	25.1218	41.3682	38.0117	
8902-6	8902	SCT_0287	2010_oh_8902_fruit-c.jpg	6	10.11	35.68	124.4172	72.9655	48.9016	81.5544	35.5192	22.7463	24.261	46.8456	33.2564	
8903-1	8903	SCT_0289	2010_oh_8903_fruit-c.jpg	1	43.4244	5.97423	104.522	71.4883	43.6848	69.7265	33.3351	8.56957	23.793	70.1169	26.0255	
8903-2	8903	SCT_0289	2010_oh_8903_fruit-c.jpg	2	47.6563	8.42217	98.2736	69.4431	44.9359	67.3761	31.989	7.13852	21.1613	70.9549	23.1925	
8903-3	8903	SCT_0289	2010_oh_8903_fruit-c.jpg	3	55.4726	4.80085	95.1456	69.374	43.9482	65.4435	31.5681	5.52786	21.1232	75.5981	22.6932	
8903-4	8903	SCT_0289	2010_oh_8903_fruit-c.jpg	4	68.8935	2.10039	115.045	82.345	45.5463	75.5648	37.5814	6.89564	28.1792	75.579	29.597	
8903-5	8903	SCT_0289	2010_oh_8903_fruit-c.jpg	5	36.7638	11.3983	106.376	72.1371	48.802	72.9593	33.8797	9.55735	21.6228	69.3527	24.8625	
8903-6	8903	SCT_0289	2010_oh_8903_fruit-c.jpg	6	48.8119	8.23423	110.873	78.1059	49.4522	75.4306	36.0702	7.94055	24.1091	72.5345	26.4882	
8903-7	8903	SCT_0289	2010_oh_8903_fruit-c.jpg	7	61.216	5.17446	102.706	74.1535	43.0697	68.5733	33.8902	6.18142	24.6343	76.2348	26.5393	
8903-8	8903	SCT_0289	2010_oh_8903_fruit-c.jpg	8	64.8922	5.88041	99.1985	72.772	43.3732	67.0834	33.0812	5.37163	23.4232	77.3375	25.105	
8903-9	8903	SCT_0289	2010_oh_8903_fruit-c.jpg	9	39.4957	10.8851	111.633	74.6863	46.5757	74.413	35.1812	10.191	24.7094	69.0861	27.783	
8904-1	8904	SCT_0295	2010_oh_8904_fruit-c.jpg	1	1.97	55.67	127.3239	70.2919	50.4063	83.6188	35.3252	25.8164	23.3291	42.1028	34.7956	
8904-2	8904	SCT_0295	2010_oh_8904_fruit-c.jpg	2	2.85	47.25	140.7779	79.0092	55.7698	92.4853	39.3785	27.0915	25.5479	43.3203	37.2377	
8904-3	8904	SCT_0295	2010_oh_8904_fruit-c.jpg	3	5.16	38.84	144.6905	83.6918	58.5252	95.6288	41.0525	26.3064	26.1171	44.7931	37.0693	
8904-4	8904	SCT_0295	2010_oh_8904_fruit-c.jpg	4	1.27	68.42	137.0706	74.7694	56.132	90.9162	37.8674	27.9881	23.4519	39.9605	36.5148	
8904-5	8904	SCT_0295	2010_oh_8904_fruit-c.jpg	5	1.98	69.96	135.751	72.7152	53.6311	89.1134	37.1521	28.3521	23.9259	40.1605	37.0984	
8904-6	8904	SCT_0295	2010_oh_8904_fruit-c.jpg	6	4.01	38.84	134.1729	76.1687	53.1997	88.1706	37.7374	25.5903	24.8143	44.1179	35.6456	
8904-7	8904	SCT_0295	2010_oh_8904_fruit-c.jpg	7	2.8	66.68	126.0287	68.0023	49.994	82.8162	34.6262	26.5504	22.6756	40.4993	34.9157	
8904-8	8904	SCT_0295	2010_oh_8904_fruit-c.jpg	8	6.02	36.96	134.8062	80.0779	57.6784	90.5772	38.8291	23.9441	23.6341	44.6266	33.6436	
8905-1	8905	SCT_0296	2010_oh_8905_fruit-c.jpg	1	7.6	45.49	152.6736	89.0028	63.4969	101.7046	43.4436	27.208	26.5136	44.2595	37.9901	
8905-2	8905	SCT_0296	2010_oh_8905_fruit-c.jpg	2	2.65	76.79	132.0273	64.8944	47.9148	84.6728	34.8053	30.7901	24.2504	38.2241	39.1932	
8905-3	8905	SCT_0296	2010_oh_8905_fruit-c.jpg	3	2.71	71.36	126.4461	68.9009	53.073	84.4064	34.9512	26.5317	21.415	38.9087	34.0959	
8905-4	8905	SCT_0296	2010_oh_8905_fruit-c.jpg	4	2.77	62.74	138.041	72.3426	51.0651	88.9868	37.3956	29.382	25.6913	41.1661	39.0301	
8905-5	8905	SCT_0296	2010_oh_8905_fruit-c.jpg	5	1.68	79	145.9524	78.9084	62.2353	97.9576	40.1685	29.9847	23.1288	37.645	37.8685	
8905-6	8905	SCT_0296	2010_oh_8905_fruit-c.jpg	6	1.27	74.15	130.8683	66.7324	50.6263	85.3399	35.0962	29.5116	23.0964	38.0474	37.475	
8905-7	8905	SCT_0296	2010_oh_8905_fruit-c.jpg	7	3.92	62.4	137.8189	76.2894	56.8828	91.5888	38.3341	27.5121	23.6768	40.7151	36.2975	
8905-8	8905	SCT_0296	2010_oh_8905_fruit-c.jpg	8	3.13	77.22	127.4352	63.1625	44.7206	81.0132	33.6875	29.5715	24.5348	39.6817	38.4243	
8905-9	8905	SCT_0296	2010_oh_8905_fruit-c.jpg	9	4.55	47.85	138.732	77.7179	54.8372	91.0782	38.813	26.8601	25.2736	43.257	36.8812	
8906-1	8906	SCT_0297	2010_oh_8906_fruit-c.jpg	1	4.22	0	122.2209	120.0957	58.1717	85.2028	48.1836	-6.2325	33.8385	100.4361	34.4076	
8906-2	8906	SCT_0297	2010_oh_8906_fruit-c.jpg	2	6.88	0	143.2194	138.6219	63.3636	97.2984	55.3054	-6.555	39.5805	99.4036	40.1197	
8906-3	8906	SCT_0297	2010_oh_8906_fruit-c.jpg	3	5.85	0	126.2267	122.6258	59.1484	87.3797	49.28	-5.7189	34.6577	99.37	35.1264	
8906-4	8906	SCT_0297	2010_oh_8906_fruit-c.jpg	4	2.91	0	142.9841	141.8484	67.4077	99.5363	56.2492	-8.1068	38.7182	101.8257	39.5578	
8906-5	8906	SCT_0297	2010_oh_8906_fruit-c.jpg	5	5.53	0	141.6345	138.4923	68.0958	98.8974	55.147	-6.7532	37.2638	100.2721	37.8708	
8906-6	8906	SCT_0297	2010_oh_8906_fruit-c.jpg	6	5.23	0	141.6638	138.6948	70.4485	100.0549	55.2767	-6.6307	36.2584	100.3634	36.8597	
8906-7	8906	SCT_0297	2010_oh_8906_fruit-c.jpg	7	6.55	0	121.1182	117.7842	50.6585	81.0397	47.3515	-6.1124	36.4139	99.5288	36.9233	
8906-8	8906	SCT_0297	2010_oh_8906_fruit-c.jpg	8	8.35	0	152.2809	147.4795	61.2891	100.6285	58.5531	-7.4455	43.9108	99.6235	44.5376	
8906-9	8906	SCT_0297	2010_oh_8906_fruit-c.jpg	9	5.72	0	151.5232	148.1427	62.9117	101.1912	58.696	-7.9169	43.0257	100.4261	43.7481	
8907-1	8907	SCT_0298	2010_oh_8907_fruit-c.jpg	1	4.75	27.82	144.9094	79.2904	49.5469	91.5015	39.9097	28.2664	29.6049	46.3249	40.9322	
8907-2	8907	SCT_0298	2010_oh_8907_fruit-c.jpg	2	1.69	50.69	140.7754	75.8113	52.6971	91.04	38.5828	28.6889	26.2733	42.4835	38.9016	
8907-3	8907	SCT_0298	2010_oh_8907_fruit-c.jpg	3	3.29	56.55	135.1501	71.4832	48.4832	86.4107	36.7119	28.412	26.2669	42.7534	38.6936	
8907-4	8907	SCT_0298	2010_oh_8907_fruit-c.jpg	4	4.47	20.92	145.0525	80.8934	51.0931	92.3017	40.3176	27.5185	29.2774	46.7739	40.18	
8907-5	8907	SCT_0298	2010_oh_8907_fruit-c.jpg	5	2.06	54.25	139.4125	70.6507	46.1783	87.3042	37.1749	30.6486	28.1803	42.5974	41.6349	
8907-6	8907	SCT_0298	2010_oh_8907_fruit-c.jpg	6	5.56	17.66	136.0328	78.3897	49.0848	87.0944	38.4514	24.8419	27.9507	48.3701	37.3946	
8907-7	8907	SCT_0298	2010_oh_8907_fruit-c.jpg	7	1.61	76.44	135.7149	66.5755	47.7472	86.2711	35.765	31.4572	25.597	39.1356	40.5557	
8908-1	8908	SCT_0303	2010_oh_8908_fruit-c.jpg	1	7.07	47.32	122.8405	69.3124	48.185	80.4672	34.3835	24.151	23.3091	43.9837	33.5646	
8908-2	8908	SCT_0303	2010_oh_8908_fruit-c.jpg	2	30.38	15.33	136.4715	92.0217	63.3251	94.0152	42.0218	18.1307	24.4967	53.4938	30.4764	
8908-3	8908	SCT_0303	2010_oh_8908_fruit-c.jpg	3	11.57	47.87	127.3704	74.316	51.6845	84.2537	36.1937	23.5631	23.75	45.2263	33.4557	
8908-4	8908	SCT_0303	2010_oh_8908_fruit-c.jpg	4	33.13	7.51	140.9511	97.6826	65.6153	97.1945	43.9645	17.0484	25.7891	56.5324	30.9148	
8908-5	8908	SCT_0303	2010_oh_8908_fruit-c.jpg	5	19.81	30.1	135.5271	85.6876	60.085	92.0512	40.2892	21.2024	24.1694	48.7415	32.1512	
8908-6	8908	SCT_0303	2010_oh_8908_fruit-c.jpg	6	9.66	38.05	109.1054	65.1233	46.2149	73.0807	31.4198	20.228	20.5201	45.4108	28.814	
8908-7	8908	SCT_0303	2010_oh_8908_fruit-c.jpg	7	40.17	1.01	142.6636	99.6611	65.9267	98.1565	44.7008	16.6128	26.4962	57.9128	31.2735	
8908-8	8908	SCT_0303	2010_oh_8908_fruit-c.jpg	8	7.79	40.49	134.615	76.445	52.3337	87.9254	37.8167	25.6381	25.4728	44.8146	36.1411	
8908-9	8908	SCT_0303	2010_oh_8908_fruit-c.jpg	9	15.68	42.4	126.2051	75.7776	52.1081	83.8923	36.3458	22.261	23.6945	46.7866	32.5113	
8909-1	8909	SCT_0326	2010_oh_8909_fruit-c.jpg	1	24.99	4.57	140.9767	87.3133	46.261	88.0828	41.3146	21.6651	32.5931	56.3875	39.1368	
8909-2	8909	SCT_0326	2010_oh_8909_fruit-c.jpg	2	10.05	21.32	121.4865	72.0432	46.2054	78.8966	34.915	21.8341	24.9191	48.7752	33.1314	
8909-3	8909	SCT_0326	2010_oh_8909_fruit-c.jpg	3	12.64	13.09	137.7286	83.0763	50.9911	88.776	39.883	23.1042	28.5882	51.0558	36.7572	
8909-4	8909	SCT_0326	2010_oh_8909_fruit-c.jpg	4	11.95	15.12	127.2999	74.7652	42.3704	79.8183	36.3301	22.6414	28.6481	51.6797	36.5151	
8909-5	8909	SCT_0326	2010_oh_8909_fruit-c.jpg	5	12.58	9.91	141.2933	83.1363	48.7131	89.3598	40.3678	24.5044	30.4334	51.1596	39.0725	
8909-6	8909	SCT_0326	2010_oh_8909_fruit-c.jpg	6	13.31	15.39	133.4669	79.9366	49.6915	86.1687	38.562	22.8725	27.5798	50.3304	35.8301	
8909-7	8909	SCT_0326	2010_oh_8909_fruit-c.jpg	7	27.59	18	144.5794	86.6874	47.6658	90.4435	41.7147	23.8009	32.3436	53.6516	40.1571	
8909-8	8909	SCT_0326	2010_oh_8909_fruit-c.jpg	8	19.84	9.89	144.4393	86.6806	49.68	91.2747	41.6834	23.931	31.4159	52.7017	39.4925	
8909-9	8909	SCT_0326	2010_oh_8909_fruit-c.jpg	9	10.44	28.37	133.7337	75.8176	46.5276	84.7986	37.5655	25.2487	28.2277	48.1885	37.8722	
8910-1	8910	SCT_0304	2010_oh_8910_fruit-c.jpg	1	24.1	30.42	120.921	77.3156	52.2457	81.4848	36.0247	18.8572	23.0534	50.7176	29.7834	
8910-2	8910	SCT_0304	2010_oh_8910_fruit-c.jpg	2	9.98	45.74	113.5741	66.1651	46.8291	75.4689	32.2922	21.7419	21.3765	44.5145	30.4904	
8910-3	8910	SCT_0304	2010_oh_8910_fruit-c.jpg	3	13.08	40.18	120.4449	71.2792	48.6291	79.5549	34.5493	21.9336	23.1849	46.5886	31.9159	
8910-4	8910	SCT_0304	2010_oh_8910_fruit-c.jpg	4	15.93	27.32	111.2378	67.7222	44.1358	73.1067	32.2705	19.4438	22.762	49.4953	29.9361	
8910-5	8910	SCT_0304	2010_oh_8910_fruit-c.jpg	5	15.12	37.01	123.168	74.9196	51.8052	82.3324	35.7921	21.3037	23.039	47.2411	31.379	
8910-6	8910	SCT_0304	2010_oh_8910_fruit-c.jpg	6	21.93	12.04	145.1778	97.7234	69.484	101.0132	44.5871	19.3339	24.59	51.8238	31.2804	
8910-7	8910	SCT_0304	2010_oh_8910_fruit-c.jpg	7	21.67	10.9	137.4425	90.0188	61.0465	93.4027	41.5886	19.5524	25.2233	52.2182	31.9141	
8910-8	8910	SCT_0304	2010_oh_8910_fruit-c.jpg	8	27.16	12.77	132.5356	86.5113	56.5355	88.9731	40.073	18.983	25.7113	53.561	31.9597	
8910-9	8910	SCT_0304	2010_oh_8910_fruit-c.jpg	9	10.93	38.64	111.7851	65.9138	45.6363	74.0327	31.9585	20.9767	21.5779	45.8093	30.0936	
8911-1	8911	SCT_0308	2010_oh_8911_fruit-c.jpg	1	1.28	55.95	140.9553	75.988	54.633	92.015	38.6674	28.8582	25.4204	41.3759	38.4577	
8911-2	8911	SCT_0308	2010_oh_8911_fruit-c.jpg	2	0.89	56.23	146.9177	77.226	55.5945	95.2516	39.8265	30.8582	26.4725	40.6254	40.6574	
8911-3	8911	SCT_0308	2010_oh_8911_fruit-c.jpg	3	2.43	66.3	133.6758	72.8721	54.4646	88.512	36.8835	27.5167	23.2667	40.2161	36.0348	
8911-4	8911	SCT_0308	2010_oh_8911_fruit-c.jpg	4	3.51	70.21	129.7873	70.822	54.4606	86.666	35.8728	27.0078	21.9684	39.1252	34.8143	
8911-5	8911	SCT_0308	2010_oh_8911_fruit-c.jpg	5	2.65	69.62	129.397	69.4025	51.5479	85.0978	35.4471	27.4248	23.0197	40.0093	35.8053	
8911-6	8911	SCT_0308	2010_oh_8911_fruit-c.jpg	6	4.87	59.08	144.9952	82.2049	62.2764	97.4401	40.7736	27.7538	23.9341	40.7735	36.6485	
8912-1	8912	SCT_0299	2010_oh_8912_fruit-c.jpg	1	0.86	79.43	134.1517	66.9638	51.2082	87.2135	35.4565	30.5143	23.2776	37.3379	38.3792	
8912-2	8912	SCT_0299	2010_oh_8912_fruit-c.jpg	2	1.07	79.87	138.7144	74.1578	58.1258	92.624	37.9803	29.2482	22.573	37.66	36.9459	
8912-3	8912	SCT_0299	2010_oh_8912_fruit-c.jpg	3	0.66	86.09	129.534	65.1513	51.0527	84.971	34.3273	29.6479	21.9456	36.5091	36.8864	
8912-4	8912	SCT_0299	2010_oh_8912_fruit-c.jpg	4	0.69	79.77	134.101	68.4039	53.1556	88.0907	35.8361	29.9639	22.7092	37.1579	37.5971	
8912-5	8912	SCT_0299	2010_oh_8912_fruit-c.jpg	5	0.84	81.78	134.0622	64.9218	48.4843	85.9021	35.1198	31.7027	24.3696	37.5492	39.9867	
8912-6	8912	SCT_0299	2010_oh_8912_fruit-c.jpg	6	0.87	77.01	145.929	75.8728	56.4374	95.2307	39.4301	31.2344	25.384	39.1006	40.2485	
8913-1	8913	SCT_0327	2010_oh_8913_fruit-c.jpg	1	34.26	10.47	131.4887	86.0815	49.5114	85.1712	39.8744	18.06	28.9989	58.086	34.1628	
8913-2	8913	SCT_0327	2010_oh_8913_fruit-c.jpg	2	28.94	17.46	124.6164	79.1544	46.9097	80.7048	37.2018	18.9024	27.1677	55.1711	33.0965	
8913-3	8913	SCT_0327	2010_oh_8913_fruit-c.jpg	3	10.25	47.48	114.5478	63.3467	39.9437	72.7	31.73	23.3984	24.5249	46.3466	33.8963	
8913-4	8913	SCT_0327	2010_oh_8913_fruit-c.jpg	4	5.87	44.9	120.3532	64.2968	39.9682	75.4288	32.8077	25.4933	25.9213	45.477	36.3569	
8913-5	8913	SCT_0327	2010_oh_8913_fruit-c.jpg	5	15.7	34.04	133.5193	78.3079	49.0631	85.912	38.0975	23.8053	27.3856	49.0008	36.2859	
8913-6	8913	SCT_0327	2010_oh_8913_fruit-c.jpg	6	31.43	18.29	135.4529	84.8638	50.7275	87.5969	39.9749	20.9216	28.7785	53.9833	35.5797	
8913-7	8913	SCT_0327	2010_oh_8913_fruit-c.jpg	7	9.2	37.97	120.7867	68.3356	44.3357	77.6962	33.878	23.5949	24.7477	46.3661	34.1931	
8913-8	8913	SCT_0327	2010_oh_8913_fruit-c.jpg	8	8.15	52.59	117.4613	67.6533	48.4263	78.0196	33.2605	22.8673	21.6854	43.4805	31.5146	
8913-9	8913	SCT_0327	2010_oh_8913_fruit-c.jpg	9	30.64	15.46	126.1659	81.6791	51.8785	83.7731	37.9833	18.6065	25.5661	53.9536	31.62	
8914-1	8914	SCT_0310	2010_oh_8914_fruit-c.jpg	1	9.04	25.12	124.7834	70.8313	43.164	79.009	35.0231	23.8607	26.8388	48.3617	35.9118	
8914-2	8914	SCT_0310	2010_oh_8914_fruit-c.jpg	2	14.63	10.07	133.5286	78.0187	43.0869	83.0891	38.0149	23.5471	30.5415	52.3683	38.5649	
8914-3	8914	SCT_0310	2010_oh_8914_fruit-c.jpg	3	10.29	20.69	123.4949	71.5817	44.0527	78.7348	35.087	22.9707	26.4187	48.9935	35.0086	
8914-4	8914	SCT_0310	2010_oh_8914_fruit-c.jpg	4	12.52	24.78	118.2517	69.1631	42.2717	75.499	33.6622	21.8163	25.5727	49.5322	33.6142	
8914-5	8914	SCT_0310	2010_oh_8914_fruit-c.jpg	5	11.46	16.79	134.8882	77.5684	45.4494	84.8305	38.1228	24.6246	29.4736	50.1219	38.4066	
8914-6	8914	SCT_0310	2010_oh_8914_fruit-c.jpg	6	9.66	25.95	127.5117	71.7775	42.9791	80.2092	35.6219	24.5118	27.7293	48.5244	37.01	
8914-7	8914	SCT_0310	2010_oh_8914_fruit-c.jpg	7	10.61	30.79	125.1286	72.0009	45.8591	80.3904	35.4132	23.5825	25.8291	47.6033	34.9753	
8914-8	8914	SCT_0310	2010_oh_8914_fruit-c.jpg	8	9.95	29.14	118.3724	67.3483	42.1538	75.5133	33.2859	22.919	25.2103	47.7257	34.0711	
8914-9	8914	SCT_0310	2010_oh_8914_fruit-c.jpg	9	15.34	29.19	124.6478	71.3836	42.6451	78.6826	35.165	23.449	27.266	49.3042	35.9624	
8915-1	8915	SCT_0312	2010_oh_8915_fruit-c.jpg	1	2.49	81.2	126.4423	65.2042	52.3635	84.125	34.1268	28.6824	20.7859	35.9305	35.4222	
8915-2	8915	SCT_0312	2010_oh_8915_fruit-c.jpg	2	1.56	76.87	136.1033	66.7988	47.6747	86.4	35.8934	31.6753	25.8101	39.1744	40.8594	
8915-3	8915	SCT_0312	2010_oh_8915_fruit-c.jpg	3	2.03	83.79	143.3635	72.4502	55.9493	93.7514	38.3231	32.1781	24.3203	37.082	40.3349	
8915-4	8915	SCT_0312	2010_oh_8915_fruit-c.jpg	4	1.55	78.57	116.428	58.4708	43.4189	75.1878	30.9435	27.4766	21.7909	38.4169	35.0686	
8915-5	8915	SCT_0312	2010_oh_8915_fruit-c.jpg	5	1.65	87.04	126.6369	61.8978	49.4711	82.8503	33.3885	30.4383	21.5707	35.324	37.3067	
8915-6	8915	SCT_0312	2010_oh_8915_fruit-c.jpg	6	2.74	85.54	129.1562	64.4374	52.4085	85.4121	34.3975	30.3154	21.1683	34.9254	36.9746	
8915-7	8915	SCT_0312	2010_oh_8915_fruit-c.jpg	7	2.25	71.96	140.7594	73.823	53.3547	91.3437	38.1925	30.0253	25.5428	40.3882	39.4202	
8915-8	8915	SCT_0312	2010_oh_8915_fruit-c.jpg	8	1.65	86.72	125.7433	66.3813	53.9855	84.5616	34.3317	27.8426	20.0475	35.7551	34.3091	
8915-9	8915	SCT_0312	2010_oh_8915_fruit-c.jpg	9	5.22	60.62	136.0541	73.417	52.3335	88.6502	37.3993	28.1065	25.0093	41.6628	37.6224	
8916-1	8916	SCT_0314	2010_oh_8916_fruit-c.jpg	1	4.78	66.3	129.6243	71.7171	54.9855	86.8511	36.1167	26.3552	21.7975	39.5931	34.2013	
8916-2	8916	SCT_0314	2010_oh_8916_fruit-c.jpg	2	2.67	79.5	135.4926	75.0275	60.4076	92.1616	37.7576	27.5756	20.9697	37.251	34.6431	
8916-3	8916	SCT_0314	2010_oh_8916_fruit-c.jpg	3	1.42	80.98	122.8863	63.0225	48.1099	80.4454	32.9777	27.9549	21.7649	37.9034	35.4286	
8916-4	8916	SCT_0314	2010_oh_8916_fruit-c.jpg	4	2.95	61.2	139.8915	79.776	60.521	94.3038	39.3521	26.6742	23.0306	40.8074	35.2409	
8916-5	8916	SCT_0314	2010_oh_8916_fruit-c.jpg	5	6.48	67.44	128.6122	71.5701	54.5584	86.1919	35.9481	25.9345	21.7706	40.0117	33.8609	
8916-6	8916	SCT_0314	2010_oh_8916_fruit-c.jpg	6	6.03	68.98	134.6352	76.5378	58.7982	91.0257	37.9996	26.1033	22.0678	40.2113	34.1815	
8916-7	8916	SCT_0314	2010_oh_8916_fruit-c.jpg	7	2.98	73.1	133.8677	73.3769	57.6484	90.0831	37.1729	27.5446	21.7033	38.2357	35.0676	
8916-8	8916	SCT_0314	2010_oh_8916_fruit-c.jpg	8	2.77	75.75	121.7932	69.1667	56.0733	83.6925	34.3839	24.5379	18.8678	37.5575	30.9532	
8916-9	8916	SCT_0314	2010_oh_8916_fruit-c.jpg	9	1.71	81.31	119.6379	64.5515	51.6511	80.5608	32.8898	25.96	19.5694	37.01	32.5097	
8917-1	8917	SCT_0321	2010_oh_8917_fruit-c.jpg	1	23.85	26.76	116.3047	71.0071	45.781	76.2404	34.0165	19.9918	23.949	50.1461	31.1966	
8917-2	8917	SCT_0321	2010_oh_8917_fruit-c.jpg	2	20.31	39.91	117.3067	69.4112	48.0231	77.7785	33.7832	21.5139	22.4637	46.2373	31.1041	
8917-3	8917	SCT_0321	2010_oh_8917_fruit-c.jpg	3	18.46	40.92	114.6561	66.9144	45.479	75.2996	32.7655	21.6446	22.6039	46.2419	31.2958	
8917-4	8917	SCT_0321	2010_oh_8917_fruit-c.jpg	4	46.37	15.14	121.7044	83.5298	47.8147	79.7787	37.9018	14.8913	27.3716	61.4519	31.1601	
8917-5	8917	SCT_0321	2010_oh_8917_fruit-c.jpg	5	11.82	45.71	119.0398	66.9529	46.718	77.9655	33.4222	23.7691	22.8202	43.8333	32.9505	
8917-6	8917	SCT_0321	2010_oh_8917_fruit-c.jpg	6	30.8	33.26	108.4278	69.3221	47.3452	73.2946	32.5757	17.473	21.165	50.4583	27.4456	
8917-7	8917	SCT_0321	2010_oh_8917_fruit-c.jpg	7	28.78	24.15	117.6063	71.9681	44.0078	76.0475	34.349	19.7301	25.3803	52.1393	32.1471	
8917-8	8917	SCT_0321	2010_oh_8917_fruit-c.jpg	8	39.93	10.21	120.8993	79.3952	42.8674	77.0625	36.626	16.7773	28.5847	59.5899	33.1446	
8917-9	8917	SCT_0321	2010_oh_8917_fruit-c.jpg	9	23.46	23.24	110.8624	65.6528	38.4764	70.2515	31.787	20.1135	25.2372	51.4459	32.2718	
8918-1	8918	SCT_0322	2010_oh_8918_fruit-c.jpg	1	1.21	0	158.8126	161.8455	108.315	127.4885	63.4362	-7.5783	27.7542	105.2724	28.7703	
8918-2	8918	SCT_0322	2010_oh_8918_fruit-c.jpg	2	1.24	0	154.9075	156.4539	94.1698	118.4084	61.5049	-8.0209	32.1866	103.993	33.1709	
8918-3	8918	SCT_0322	2010_oh_8918_fruit-c.jpg	3	1.15	0	152.9579	155.3486	95.0373	118.1967	61.1443	-8.1047	31.1448	104.5863	32.182	
8918-4	8918	SCT_0322	2010_oh_8918_fruit-c.jpg	4	3.81	0.01	149.2881	148.3373	92.2979	114.355	58.776	-6.2286	29.7982	101.8063	30.4422	
8918-5	8918	SCT_0322	2010_oh_8918_fruit-c.jpg	5	2.31	0	154.1409	156.6332	107.1356	124.6808	61.7238	-6.77	26.0537	104.5661	26.9189	
8918-6	8918	SCT_0322	2010_oh_8918_fruit-c.jpg	6	1	0.01	139.8036	143.3595	96.8295	113.29	56.7636	-6.9468	24.8114	105.6414	25.7655	
8919-1	8919	SCT_0323	2010_oh_8919_fruit-c.jpg	1	6.01	0	132.6273	129.449	41.3571	82.1602	51.5864	-7.8086	44.265	100.0044	44.9485	
8919-2	8919	SCT_0323	2010_oh_8919_fruit-c.jpg	2	3.96	0	121.6919	119.2014	41.3775	77.0092	47.6467	-7.318	40.6296	100.2103	41.2834	
8919-3	8919	SCT_0323	2010_oh_8919_fruit-c.jpg	3	12.24	0	131.2014	124.9636	44.4365	82.7429	50.197	-5.746	41.9474	97.7999	42.3391	
8919-4	8919	SCT_0323	2010_oh_8919_fruit-c.jpg	4	20.75	0	135.1066	127.8372	40.427	82.639	51.3669	-5.7548	44.457	97.3757	44.8279	
8919-5	8919	SCT_0323	2010_oh_8919_fruit-c.jpg	5	13.3	0	132.9404	126.9127	40.1331	81.4936	50.8969	-6.375	44.4379	98.1639	44.8929	
8919-6	8919	SCT_0323	2010_oh_8919_fruit-c.jpg	6	8.02	0	135.2603	129.9428	39.7973	82.4371	51.9689	-6.9881	45.3394	98.762	45.8747	
8919-7	8919	SCT_0323	2010_oh_8919_fruit-c.jpg	7	12.12	0	153.3624	147.0412	36.8995	89.6038	58.3459	-8.1689	52.4498	98.8525	53.0822	
